movie_id,title,year,runtime_min,budget_musd,box_office_musd,genres,director,main_actor,mpaa_rating,num_critic_reviews,avg_user_rating,language,country
256,Indie Sky,2019,117,117.42,192.47,Sci-Fi|Adventure,D_Wong,A_58,PG,44,7.2,Spanish,ESP
257,Star Sky,2018,112,1.63,10.27,Comedy,D_Wong,A_Lopez,PG-13,11,7.2,Spanish,ESP
258,Loud Promise,1995,122,7.44,18.65,Romance,D_Smith,A_Chen,PG-13,44,5.3,English,USA
259,Secret Fall,2024,101,0.78,0.15,Drama|Documentary,D_Lee,A_149,PG-13,7,6.4,English,USA
260,Last Journey,2013,84,2.1,4.62,Documentary,D_Kumar,A_Garcia,PG-13,7,6.2,English,USA
261,Secret Heist,2018,127,57.7,57.5,Horror,D_Wong,A_Jones,PG-13,45,7.1,English,USA
262,Indie Edge,2020,96,1.63,0.0,Horror|Fantasy|Romance,D_Garcia,A_Patel,PG-13,6,7.4,English,USA
263,Hidden Rise,2024,118,7.0,6.13,Action|Documentary,D_Fernandez,A_161,PG-13,42,6.9,English,USA
264,Urban Rise,2022,117,,10.06,Action|Sci-Fi,D_92,A_34,PG-13,49,7.5,English,USA
265,Golden Picnic,2010,85,1.05,0.97,Family|Action,D_41,A_87,R,11,7.1,English,USA
266,Family Edge,2021,126,73.49,2.34,Horror,D_Kumar,A_Garcia,R,38,8.9,English,USA
267,Loud Sky,2012,102,10.19,19.48,Documentary,D_52,A_Brown,R,40,4.0,English,UK
268,Dark Journey,2022,111,2.16,0.0,Romance,D_Wong,A_116,PG-13,4,5.5,Mandarin,CHN
269,Hidden Days,1992,105,1.73,0.0,Thriller,D_63,A_Singh,PG-13,7,5.3,English,USA
270,Red Sky,2007,134,3.9,2.78,Family,D_39,A_86,PG-13,10,7.6,Spanish,MEX
271,Secret Heist,2014,130,2.53,0.57,Documentary,D_Nguyen,A_33,PG-13,10,6.1,English,USA
272,Golden Dream,2020,83,0.91,1.02,Comedy,D_29,A_Patel,PG-13,11,3.8,English,USA
273,Last Night,1992,144,2.51,0.0,Action,D_84,A_Zhao,PG-13,10,7.0,Hindi,IND
274,Red Rise,2013,100,2.03,0.0,Romance,D_Nguyen,A_94,PG,4,5.0,Hindi,IND
275,Dark Rise,2021,142,,314.9,Crime|Fantasy,D_Kumar,A_99,PG-13,37,6.2,English,UK
276,Indie Report,2011,106,0.44,0.0,Documentary,D_Brown,A_156,PG-13,8,5.1,French,FRA
277,Golden Echo,2012,105,4.02,0.0,Action|Fantasy,D_Smith,A_15,PG-13,7,7.9,Japanese,JPN
278,Star Rise,1991,106,0.81,5.41,Drama,D_Wong,A_Zhao,R,10,8.3,English,USA
279,Star Heist,2016,104,5.45,0.85,Action,D_Lee,A_112,R,30,7.5,French,FRA
280,Silent Sky,1991,148,7.07,14.81,Comedy|Horror,D_11,A_Singh,R,37,6.3,Spanish,ESP
281,Last Report,2015,109,187.25,,Action,D_Fernandez,A_37,Unrated,50,6.1,English,USA
282,Bright Edge,2006,105,8.45,7.69,Documentary,D_Nguyen,A_104,PG,42,8.0,Spanish,ESP
283,Indie Heist,2022,111,2.73,15.57,Romance,D_72,A_169,PG-13,7,6.7,English,UK
284,Loud Edge,1998,95,7.1,3.03,Horror,D_Wong,A_155,Unrated,42,6.8,English,USA
285,Urban Night,2018,134,,0.0,Documentary,D_99,A_64,PG-13,44,5.5,English,USA
286,Red Report,2015,88,0.94,0.73,Adventure,D_Kumar,A_Smith,Unrated,5,6.6,Mandarin,CHN
287,Bright Rise,2024,101,23.68,37.66,Horror,D_64,A_95,PG-13,33,8.2,English,USA
288,Silent Edge,2014,124,10.91,15.2,Documentary,D_Fernandez,A_Patel,PG-13,36,6.2,English,USA
289,Urban Sky,2013,111,1.11,4.62,Action,D_48,A_133,PG-13,6,6.0,English,USA
290,Hidden Edge,2002,118,4.0,0.53,Romance,D_Nguyen,A_Smith,R,10,7.4,English,USA
291,Urban Promise,1996,133,1.64,0.0,Action,D_Nguyen,A_Kumar,PG-13,11,5.7,English,USA
292,Indie Love,2009,125,1.46,0.0,Horror,D_Nguyen,A_75,R,3,7.3,English,UK
293,Urban Report,1990,112,2.96,17.21,Comedy,D_Garcia,A_Lopez,PG-13,8,8.0,Spanish,MEX
294,Loud Echo,1997,141,17.32,48.47,Sci-Fi,D_Smith,A_Patel,R,32,6.8,English,USA
295,Family Rise,2005,101,66.25,25.26,Adventure|Crime,D_13,A_Zhao,PG-13,46,6.6,English,USA
296,Final Edge,2003,108,1.29,0.0,Drama,D_Smith,A_Chen,R,9,5.5,English,USA
297,Red Love,2001,110,3.51,0.0,Romance|Adventure,D_31,A_143,PG,16,3.9,English,USA
298,Final Edge,2012,108,58.17,89.67,Romance,D_Patel,A_Jones,R,40,4.8,English,USA
299,Family Sky,2004,94,34.29,104.7,Drama,D_Fernandez,A_Chen,G,41,8.2,English,USA
300,Red Journey,2017,86,3.43,0.0,Fantasy,D_38,A_Singh,PG-13,7,4.9,English,USA
301,Urban Days,2023,116,97.18,186.74,Documentary,D_Kumar,A_Singh,PG-13,47,7.8,English,USA
302,Secret Heist,1991,100,64.0,155.83,Crime,D_12,A_Jones,PG-13,32,8.0,English,USA
303,Final Kingdom,2021,139,4.04,0.0,Adventure,D_Brown,A_Patel,R,8,6.1,English,USA
304,Hidden Report,2012,109,3.02,6.54,Comedy|Thriller,D_Fernandez,A_105,R,5,5.6,English,USA
305,Dark Dream,2011,106,2.29,0.0,Fantasy|Family,D_6,A_156,R,8,7.1,English,USA
306,Silent Heist,2014,126,80.26,153.9,Sci-Fi,D_Fernandez,A_Kumar,Unrated,36,6.5,English,USA
307,Star Echo,2011,116,38.25,91.06,Thriller,D_Garcia,A_60,PG-13,36,6.3,English,USA
308,Silent Echo,2011,107,1.74,0.0,Documentary,D_Johnson,A_170,R,8,8.7,Mandarin,CHN
309,Golden Days,1995,100,36.31,228.16,Family,D_Brown,A_Lopez,PG,35,7.9,English,USA
310,Indie Fall,2004,165,1.97,0.0,Drama|Sci-Fi|Thriller,D_90,A_150,PG-13,9,7.3,English,USA
311,Hidden Picnic,2022,115,197.12,346.54,Action|Documentary,D_51,A_Chen,PG-13,28,7.5,Hindi,IND
312,Urban Fall,1997,126,1.59,0.0,Sci-Fi,D_Johnson,A_144,PG-13,6,6.7,English,UK
313,First Heist,1994,95,1.8,0.0,Documentary,D_Lee,A_Zhao,Unrated,7,8.0,English,USA
314,Indie Fall,1993,101,85.39,16.25,Crime,D_12,A_130,R,40,5.8,Spanish,MEX
315,Last Love,1995,142,8.28,16.33,Action|Thriller,D_Smith,A_Garcia,PG-13,40,7.0,Spanish,ESP
316,Star Rise,2021,131,3.78,0.0,Horror,D_Brown,A_Jones,PG-13,5,6.5,English,USA
317,Last Kingdom,2019,117,1.9,,Documentary|Sci-Fi,D_93,A_38,PG-13,2,5.6,English,USA
318,Secret Edge,2024,104,4.26,8.56,Romance|Sci-Fi,D_Patel,A_Lopez,PG-13,7,7.2,English,UK
319,Star Love,2005,106,,2.92,Horror,D_73,A_122,PG-13,6,6.9,Mandarin,CHN
320,Indie Picnic,2002,100,3.44,11.97,Documentary,D_Johnson,A_129,PG-13,8,6.8,English,USA
321,Red Rise,2019,93,2.94,9.12,Comedy,D_Smith,A_89,R,13,5.8,English,UK
322,Red Journey,2008,124,114.87,155.54,Romance,D_Patel,A_Brown,PG-13,50,7.2,Spanish,MEX
323,Indie Rise,2006,118,175.1,201.95,Romance,D_Brown,A_169,PG-13,36,4.2,Spanish,ESP
324,Last Fall,2008,121,1.91,7.67,Horror|Romance,D_58,A_34,R,11,7.1,English,USA
325,Hidden Sky,2017,105,1.61,12.88,Sci-Fi|Adventure,D_Lee,A_Chen,Unrated,12,5.6,English,CAN
326,Star Echo,2015,114,6.17,0.68,Fantasy,D_Garcia,A_32,R,38,6.3,Hindi,IND
327,Loud Love,2015,104,1.16,1.8,Adventure|Fantasy,D_Wong,A_30,PG-13,7,5.3,English,USA
328,Urban Report,2012,99,8.88,112.81,Crime,D_Patel,A_56,PG-13,32,7.3,English,USA
329,Silent Promise,1998,135,0.65,10.94,Documentary,D_Smith,A_Jones,PG-13,7,8.1,Mandarin,CHN
330,Last Report,2001,112,8.0,8.94,Drama,D_Patel,A_75,R,37,5.2,English,USA
331,Star Promise,1990,118,5.68,4.24,Sci-Fi,D_Garcia,A_Zhao,Unrated,34,5.9,English,USA
332,Last Days,1990,123,2.11,0.0,Crime,D_Nguyen,A_44,PG-13,4,7.2,English,UK
333,Indie Dream,2023,112,1.65,11.1,Family,D_Johnson,A_168,PG-13,11,6.4,English,USA
334,Urban Dream,2021,114,27.63,0.0,Romance|Documentary,D_21,A_Patel,PG-13,30,6.4,Spanish,ESP
335,First Journey,2014,94,74.63,116.32,Action|Crime|Drama,D_Garcia,A_20,PG-13,40,7.2,Hindi,IND
336,Star Kingdom,1990,97,1.84,12.54,Drama,D_Lee,A_108,PG,12,6.1,English,USA
337,Golden Rise,2005,96,4.77,0.45,Thriller,D_Patel,A_Kumar,Unrated,10,6.2,English,UK
338,Hidden Kingdom,1994,119,6.57,10.72,Family|Drama,D_Wong,A_Singh,PG,50,5.9,Hindi,IND
339,Star Journey,2011,111,51.52,93.46,Drama,D_71,A_Kumar,PG-13,41,6.8,English,USA
340,Indie Journey,2018,97,3.13,7.72,Fantasy,D_21,A_135,PG-13,11,6.8,French,FRA
341,Dark Rise,1992,119,2.2,3.62,Sci-Fi,D_Kumar,A_108,PG-13,8,6.9,Mandarin,CHN
342,Last Echo,2001,118,3.75,4.71,Fantasy,D_18,A_Patel,PG-13,14,5.9,English,USA
343,First Kingdom,2015,100,143.6,13.01,Drama,D_Kumar,A_Smith,R,42,6.0,English,USA
344,Red Sky,2005,110,8.77,0.0,Crime|Horror,D_Patel,A_Zhao,R,44,6.4,Spanish,MEX
345,Dark Edge,2011,118,158.88,364.93,Fantasy,D_Wong,A_Smith,PG-13,57,6.3,English,USA
346,First Edge,2018,97,1.53,4.06,Comedy|Fantasy,D_9,A_Lopez,PG-13,11,6.1,French,FRA
347,Last Heist,2003,118,2.29,0.0,Romance,D_Wong,A_Garcia,PG-13,4,6.8,Hindi,IND
348,Golden Love,2017,115,146.71,196.72,Romance|Adventure,D_Brown,A_Garcia,PG-13,31,6.8,English,USA
349,Last Promise,1994,95,1.22,5.12,Family,D_20,A_75,R,6,6.3,English,UK
350,Silent Heist,2019,113,295.32,449.22,Sci-Fi,D_90,A_83,PG-13,36,6.8,English,USA
351,Silent Rise,1994,115,12.63,55.97,Comedy,D_76,A_82,R,34,5.6,English,USA
352,Bright Promise,2001,101,10.35,22.65,Documentary,D_Nguyen,A_128,PG,38,6.7,English,USA
353,Golden Rise,2005,102,5.85,0.0,Crime|Documentary,D_35,A_117,R,38,6.0,English,USA
354,Final Edge,2015,95,21.55,51.44,Family,D_Wong,A_50,PG-13,40,6.8,English,USA
355,Midnight Dream,2015,103,,0.0,Thriller,D_91,A_Garcia,Unrated,6,7.5,Hindi,IND
356,Bright Edge,2010,110,2.25,6.72,Action,D_Johnson,A_Singh,PG,7,5.7,English,USA
357,Loud Journey,2022,102,3.03,3.94,Horror,D_Lee,A_Zhao,R,9,5.3,English,USA
358,Bright Promise,2019,88,55.86,26.43,Family,D_Garcia,A_82,PG-13,38,6.7,English,AUS
359,Last Report,2012,100,,0.0,Family|Comedy,D_Garcia,A_14,PG-13,12,6.5,French,FRA
360,Secret Promise,1999,104,11.95,19.62,Family,D_Garcia,A_96,PG-13,37,6.6,French,FRA
361,Star Fall,1994,122,3.16,3.5,Horror|Crime,D_1,A_Chen,PG-13,6,6.1,English,AUS
362,Golden Days,2023,119,0.9,1.26,Horror,D_73,A_Garcia,PG-13,6,5.7,English,USA
363,Red Days,2020,123,1.75,0.0,Romance|Adventure,D_Johnson,A_Jones,PG-13,10,6.3,English,USA
364,Secret Love,1999,99,6.81,7.66,Documentary,D_58,A_34,R,34,7.2,English,UK
365,Bright Edge,2008,112,2.02,0.51,Crime,D_Patel,A_186,PG,7,8.3,Spanish,ARG
366,First Kingdom,2021,74,3.24,2.34,Thriller|Comedy,D_Brown,A_17,R,5,5.7,English,CAN
367,Indie Sky,1990,116,44.26,5.69,Horror|Family,D_14,A_Garcia,PG-13,55,4.6,English,USA
368,Midnight Days,1994,119,12.75,2.97,Crime,D_Brown,A_46,PG-13,43,7.0,English,USA
369,Hidden Night,1993,105,6.06,3.41,Romance,D_Johnson,A_71,R,35,5.6,English,USA
370,Indie Love,2005,114,5.18,8.28,Family,D_Nguyen,A_31,PG-13,43,6.7,English,USA
371,Family Days,2013,87,3.4,4.97,Horror,D_Johnson,A_Singh,PG-13,8,7.0,English,USA
372,Indie Kingdom,2005,98,56.12,120.2,Thriller,D_Smith,A_131,PG-13,33,5.6,Spanish,ARG
373,Urban Echo,1991,121,3.64,4.1,Family,D_Lee,A_Brown,PG,9,7.9,Hindi,IND
374,Silent Fall,2017,118,17.1,,Comedy,D_Garcia,A_195,PG-13,40,5.4,English,USA
375,Loud Echo,2021,104,,8.85,Sci-Fi,D_21,A_Garcia,R,6,6.3,English,USA
376,Final Promise,2016,122,153.66,159.08,Thriller,D_Fernandez,A_Garcia,PG,30,6.5,English,USA
377,Family Rise,2009,112,119.27,81.95,Documentary|Action,D_Nguyen,A_Jones,PG,46,7.8,French,FRA
378,Indie Love,2013,102,9.33,10.7,Family,D_Brown,A_Singh,R,30,5.3,English,USA
379,Final Kingdom,2001,107,,5.87,Family,D_Smith,A_Garcia,R,8,7.0,English,USA
380,Red Love,2024,103,2.55,0.87,Documentary|Crime,D_Patel,A_133,G,7,5.5,English,USA
381,Dark Journey,2022,92,156.81,640.52,Documentary,D_Wong,A_7,R,43,6.5,Spanish,ARG
382,Urban Heist,2022,129,2.4,13.8,Drama,D_Garcia,A_Jones,PG-13,3,4.8,English,UK
383,Urban Promise,2001,101,49.27,5.22,Action,D_Fernandez,A_Singh,PG-13,40,6.5,English,USA
384,Star Kingdom,1992,98,168.52,3061.78,Adventure,D_Nguyen,A_78,PG-13,37,6.8,English,USA
385,Last Rise,1990,87,3.06,6.71,Crime,D_Brown,A_Brown,PG-13,4,5.4,English,USA
386,Hidden Dream,2022,70,1.19,0.0,Thriller,D_Garcia,A_Singh,PG-13,10,5.2,English,USA
387,Family Heist,1999,121,81.98,8.03,Crime,D_24,A_Chen,R,43,7.7,Spanish,ARG
388,Midnight Edge,2018,122,16.52,21.71,Crime|Drama,D_65,A_66,G,37,6.2,English,USA
389,Final Kingdom,2002,128,2.7,3.14,Documentary,D_Kumar,A_Chen,PG-13,10,6.3,English,AUS
390,Final Report,2001,108,126.48,81.51,Documentary,D_Garcia,A_148,PG-13,35,7.1,English,USA
391,Final Picnic,2020,105,61.77,168.05,Romance|Horror,D_Patel,A_195,PG-13,27,5.5,English,USA
392,Last Picnic,1991,102,3.13,6.17,Sci-Fi,D_Johnson,A_21,PG-13,9,7.2,English,USA
393,Golden Days,2024,104,39.63,116.81,Horror,D_2,A_Kumar,PG-13,43,7.2,English,USA
394,Red Echo,2012,127,7.23,0.0,Drama,D_Lee,A_74,R,36,8.6,Hindi,IND
395,Indie Rise,2006,110,46.66,14.36,Drama,D_76,A_Kumar,PG-13,27,5.9,English,USA
396,Red Echo,2015,116,,28.31,Family|Documentary,D_Kumar,A_160,R,31,6.2,English,USA
397,Family Sky,1997,103,28.69,79.5,Adventure|Crime,D_31,A_34,R,45,5.2,English,CAN
398,Family Rise,2018,130,15.34,0.0,Horror|Comedy,D_14,A_120,R,36,4.7,Japanese,JPN
399,Last Days,2015,81,5.71,0.0,Horror,D_Wong,A_49,R,43,6.9,Japanese,JPN
400,Secret Heist,1999,92,0.96,0.39,Action,D_Nguyen,A_10,PG-13,9,7.0,English,USA
401,Star Echo,2015,116,10.3,11.7,Thriller,D_Kumar,A_10,PG-13,28,6.7,Hindi,IND
402,Red Journey,2023,136,2.99,14.26,Documentary|Thriller|Action,D_Smith,A_95,R,9,7.3,English,USA
403,Midnight Rise,1996,107,7.46,12.21,Romance,D_85,A_161,R,46,6.6,Spanish,MEX
404,Midnight Fall,1993,97,74.33,15.94,Comedy,D_Smith,A_Garcia,PG-13,48,6.0,English,USA
405,Hidden Kingdom,2000,125,2.83,7.24,Romance,D_Brown,A_Kumar,R,9,6.8,Spanish,ESP
406,Urban Journey,2018,115,5.47,4.12,Romance,D_53,A_Jones,R,53,8.7,Spanish,ESP
407,Secret Journey,2014,129,3.65,3.26,Comedy|Documentary,D_Smith,A_146,PG-13,6,4.6,English,USA
408,Red Days,2010,91,2.66,6.85,Thriller,D_Fernandez,A_Kumar,R,8,5.8,English,USA
409,Golden Kingdom,1999,128,0.42,2.46,Adventure|Family,D_Patel,A_51,R,15,5.6,Hindi,IND
410,Bright Echo,1998,87,1.66,0.0,Crime,D_Lee,A_Patel,PG-13,4,7.7,Hindi,IND
411,Loud Heist,2013,106,,2.05,Family,D_Kumar,A_25,PG-13,4,6.9,English,USA
412,Golden Echo,2024,116,0.68,0.0,Comedy,D_Fernandez,A_Jones,PG-13,7,6.4,English,USA
413,Family Journey,2024,113,1.7,0.2,Romance|Fantasy,D_Kumar,A_32,PG-13,9,7.2,Hindi,IND
414,Secret Days,2007,126,13.27,36.59,Comedy,D_Lee,A_151,PG-13,34,5.6,French,FRA
415,Golden Journey,2021,83,7.57,8.29,Crime,D_Brown,A_Lopez,R,34,6.1,English,UK
416,Red Kingdom,2013,112,1.54,13.79,Family,D_Lee,A_Patel,PG-13,8,5.1,English,USA
417,Loud Journey,2012,128,251.45,364.03,Fantasy|Sci-Fi,D_Johnson,A_Garcia,PG-13,40,7.7,English,USA
418,Last Echo,2021,111,1.88,6.07,Comedy,D_66,A_Kumar,Unrated,9,7.6,English,USA
419,Silent Journey,2001,93,5.49,2.62,Drama,D_Wong,A_Jones,PG-13,39,6.2,French,FRA
420,First Night,2002,125,4.15,3.84,Family|Documentary,D_57,A_68,PG,7,6.8,Spanish,ESP
421,Secret Echo,2012,100,1.7,1.43,Action,D_Smith,A_Patel,PG-13,7,6.2,Spanish,ESP
422,Silent Sky,2014,98,1.86,0.11,Fantasy,D_9,A_Brown,R,6,4.3,English,USA
423,Family Days,2024,96,7.13,4.37,Documentary,D_54,A_Patel,R,44,7.2,English,USA
424,Last Promise,2019,107,10.16,31.74,Horror,D_24,A_97,R,43,5.6,English,USA
425,Secret Rise,2006,113,57.66,86.21,Horror,D_60,A_73,PG-13,44,6.7,Hindi,IND
426,Family Rise,2009,91,2.73,5.24,Family,D_Johnson,A_66,PG-13,7,7.0,Hindi,IND
427,Hidden Dream,2014,94,3.32,6.31,Crime,D_Kumar,A_106,R,6,5.1,English,USA
428,First Journey,2011,100,2.58,5.42,Fantasy,D_Kumar,A_33,R,6,4.1,Japanese,JPN
429,Family Days,2002,96,7.41,0.0,Sci-Fi|Thriller,D_8,A_Jones,R,44,6.2,English,AUS
430,Dark Fall,2008,111,2.66,1.64,Comedy,D_99,A_Zhao,PG,7,7.7,English,USA
431,Family Days,2001,115,13.81,10.95,Documentary,D_Fernandez,A_Patel,R,38,4.8,Spanish,MEX
432,First Dream,2008,113,7.84,7.59,Action,D_78,A_Patel,Unrated,42,8.2,English,UK
433,Silent Edge,2001,113,140.02,424.39,Fantasy,D_73,A_Chen,G,50,7.9,Spanish,ESP
434,Secret Days,1998,135,3.16,0.0,Action,D_52,A_Chen,PG-13,10,7.0,English,CAN
435,Red Days,1996,116,1.37,14.6,Adventure,D_Wong,A_Brown,PG,11,6.4,Hindi,IND
436,Indie Promise,2017,122,142.87,421.83,Comedy|Fantasy,D_Patel,A_188,Unrated,44,5.7,Japanese,JPN
437,Red Edge,2003,104,6.02,5.36,Family|Horror,D_Smith,A_Smith,Unrated,39,7.2,English,USA
438,Star Rise,2020,124,3.65,2.18,Documentary,D_Wong,A_Lopez,PG-13,9,6.3,English,USA
439,Urban Journey,2008,103,16.26,17.86,Drama,D_68,A_186,PG-13,38,6.4,English,USA
440,Indie Journey,2005,116,1.13,0.0,Adventure|Action,D_Nguyen,A_Singh,PG,5,6.0,English,USA
441,First Promise,1994,89,2.92,2.21,Horror,D_Smith,A_61,Unrated,9,6.3,English,UK
442,Bright Edge,2024,112,2.0,1.29,Family,D_48,A_Lopez,Unrated,8,7.0,English,USA
443,Golden Sky,2001,95,2.33,7.6,Action,D_Kumar,A_16,R,4,7.0,English,USA
444,Golden Journey,2014,124,,7.86,Family,D_Kumar,A_Chen,PG,7,5.2,English,USA
445,Dark Dream,2010,123,1.75,3.77,Horror,D_Lee,A_15,R,10,8.7,English,AUS
446,Red Dream,2012,103,84.51,197.89,Thriller,D_Lee,A_Brown,PG-13,44,6.8,Spanish,ESP
447,Dark Dream,2005,141,12.18,39.65,Horror,D_29,A_133,Unrated,36,6.1,Hindi,IND
448,Last Fall,2003,106,0.46,11.4,Thriller,D_85,A_121,R,7,4.8,English,UK
449,Urban Echo,2020,86,9.14,7.42,Horror,D_Johnson,A_Chen,Unrated,42,5.0,French,FRA
450,Family Journey,1994,98,22.47,68.13,Romance|Crime,D_Fernandez,A_176,PG,39,6.6,Hindi,IND
451,First Heist,2024,94,3.49,11.25,Family,D_0,A_Singh,R,5,5.5,Hindi,IND
452,Secret Echo,2012,116,1.84,4.84,Sci-Fi,D_Wong,A_Jones,R,7,6.8,Hindi,IND
453,Secret Echo,2018,91,1.9,9.83,Documentary,D_Patel,A_Jones,PG-13,7,5.2,Mandarin,CHN
454,Urban Days,2000,102,45.45,73.97,Sci-Fi|Crime,D_Lee,A_Zhao,PG-13,31,6.3,English,USA
455,Red Report,2007,115,4.23,2.01,Romance,D_Brown,A_154,R,10,7.0,English,CAN
456,Final Edge,2001,112,2.13,6.01,Adventure,D_Nguyen,A_Chen,R,8,6.1,Spanish,MEX
457,Golden Fall,1998,110,2.81,0.71,Thriller|Crime,D_97,A_Brown,PG-13,8,7.8,English,USA
458,Bright Picnic,1999,112,1.4,4.17,Sci-Fi,D_Wong,A_15,R,10,7.5,English,USA
459,Red Sky,2006,104,2.08,5.33,Romance|Comedy,D_71,A_156,PG-13,9,6.2,English,USA
460,Silent Report,1996,86,2.16,0.0,Drama,D_86,A_Smith,PG-13,6,2.9,Spanish,ARG
461,Final Love,2002,104,85.16,1495.7,Sci-Fi,D_Patel,A_156,PG-13,48,7.1,Spanish,MEX
462,Silent Days,1998,117,78.22,27.42,Drama,D_Garcia,A_Lopez,PG-13,43,7.8,Japanese,JPN
463,First Dream,2016,108,2.3,5.16,Sci-Fi,D_85,A_148,R,9,8.0,Mandarin,CHN
464,Secret Promise,1991,116,2.53,0.24,Horror|Crime,D_Brown,A_Zhao,PG-13,9,4.8,English,USA
465,Secret Rise,1994,101,3.48,2.39,Thriller,D_Lee,A_Patel,PG-13,9,7.2,Hindi,IND
466,Bright Rise,2018,125,9.18,3.48,Sci-Fi|Thriller,D_Garcia,A_195,Unrated,28,6.7,Mandarin,CHN
467,Secret Echo,2008,72,2.77,7.72,Action,D_Smith,A_112,G,13,6.6,Mandarin,CHN
468,Star Journey,1997,112,1.13,4.78,Thriller|Fantasy,D_Patel,A_Brown,PG-13,6,6.2,Spanish,MEX
469,Family Rise,1990,130,3.33,5.45,Comedy,D_5,A_Singh,Unrated,12,7.0,English,USA
470,Dark Promise,2011,132,1.7,0.52,Sci-Fi|Family,D_Patel,A_Patel,PG-13,3,8.1,English,USA
471,First Report,2006,107,1.67,1.14,Documentary,D_Lee,A_76,PG-13,13,7.1,English,USA
472,Indie Echo,1996,90,2.37,3.59,Thriller,D_Smith,A_Zhao,PG-13,6,6.1,English,UK
473,Hidden Promise,2014,130,1.98,17.64,Comedy|Romance,D_61,A_59,R,10,8.6,French,FRA
474,Final Night,1993,109,1.28,1.55,Adventure|Documentary,D_11,A_Zhao,PG-13,8,6.6,English,USA
475,Dark Heist,1995,108,2.03,1.27,Horror,D_77,A_Singh,PG-13,5,7.3,English,USA
476,Last Edge,2020,97,4.32,7.22,Action|Romance,D_Smith,A_Patel,PG-13,4,5.9,English,USA
477,Final Promise,2008,91,3.1,4.81,Drama,D_80,A_167,Unrated,9,8.5,English,UK
478,First Edge,2016,118,128.67,341.82,Crime,D_Nguyen,A_106,PG-13,47,6.2,English,UK
479,Loud Rise,1999,120,1.51,0.0,Thriller,D_Kumar,A_62,PG,9,6.9,Hindi,IND
480,Urban Report,2015,113,3.31,0.0,Adventure,D_Garcia,A_66,R,8,7.5,English,USA
481,Final Dream,2008,99,297.3,408.37,Romance|Thriller,D_Kumar,A_Chen,PG-13,29,5.8,English,USA
482,Indie Sky,1992,94,1.46,0.78,Thriller,D_Lee,A_174,PG-13,5,6.7,French,FRA
483,Family Days,2002,89,1.9,4.55,Comedy,D_Garcia,A_Kumar,PG-13,12,5.3,English,CAN
484,Family Kingdom,2017,102,1.38,0.0,Thriller,D_Brown,A_Garcia,PG-13,3,8.0,English,UK
485,Indie Kingdom,2009,95,3.25,10.45,Crime|Documentary,D_Garcia,A_Smith,Unrated,10,6.3,English,USA
486,Hidden Sky,2017,84,2.35,4.98,Family|Crime,D_Nguyen,A_Singh,R,4,7.7,Japanese,JPN
487,Bright Love,1997,120,9.23,13.6,Horror,D_10,A_Patel,R,35,5.9,English,UK
488,Loud Kingdom,1990,90,1.18,2.41,Thriller,D_44,A_136,R,11,6.8,English,USA
489,Indie Echo,1992,125,7.53,18.71,Crime,D_70,A_66,G,31,5.6,English,USA
490,Family Journey,2002,116,3.63,9.89,Romance|Fantasy,D_Kumar,A_117,PG-13,12,5.5,English,USA
491,Star Love,2017,114,9.89,5.75,Romance,D_11,A_Kumar,R,50,6.9,English,USA
492,First Rise,2014,135,8.87,3.01,Adventure|Comedy,D_Johnson,A_28,PG-13,36,6.8,French,FRA
493,Dark Kingdom,2022,91,66.68,592.36,Documentary,D_Lee,A_Brown,R,35,5.0,Spanish,MEX
494,Final Kingdom,1995,123,0.97,8.53,Action,D_Brown,A_Zhao,PG-13,2,7.2,English,UK
495,Bright Edge,2021,106,2.67,0.0,Thriller|Drama,D_86,A_197,R,7,6.9,English,USA
496,Star Love,2010,149,23.92,17.28,Family|Action,D_2,A_Zhao,PG-13,47,4.2,Hindi,IND
497,Last Sky,2005,104,5.09,13.67,Documentary,D_68,A_Kumar,PG,50,5.1,English,USA
498,Urban Fall,2010,102,3.39,14.36,Family,D_17,A_Smith,PG-13,7,7.1,English,USA
499,First Heist,2000,116,1.86,1.71,Family,D_37,A_119,PG,16,6.6,English,USA
500,Midnight Promise,2024,107,2.09,0.0,Documentary,D_Lee,A_Smith,PG-13,9,7.5,English,USA
501,Family Sky,2008,99,132.16,279.17,Fantasy,D_Nguyen,A_167,PG-13,54,6.6,Japanese,JPN
502,Urban Edge,2009,95,2.92,1.81,Crime,D_51,A_Garcia,G,8,6.3,English,USA
503,First Heist,2007,132,1.36,0.0,Family,D_15,A_152,R,11,4.5,English,USA
504,Final Picnic,2003,93,45.52,,Thriller,D_Smith,A_117,R,41,3.4,Hindi,IND
505,Silent Report,2004,113,3.98,5.39,Action,D_17,A_Garcia,PG,10,5.4,English,USA
506,Secret Rise,2020,126,5.05,4.9,Drama,D_Lee,A_134,PG-13,46,7.2,English,USA
507,Family Days,1990,127,4.28,59.68,Fantasy,D_82,A_Patel,PG-13,12,4.6,English,USA
508,Last Sky,1992,101,25.27,26.3,Horror|Fantasy,D_82,A_Garcia,R,41,5.5,English,USA
509,Red Echo,2005,107,4.28,15.37,Crime,D_61,A_Garcia,PG-13,12,5.4,English,USA
510,Loud Journey,2012,104,3.34,11.79,Sci-Fi,D_Lee,A_149,PG-13,7,6.7,English,USA
511,Last Picnic,2000,87,3.32,8.06,Documentary,D_Johnson,A_Smith,Unrated,4,9.4,English,USA
